# "fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality",tipo
5.799999999999999822e+00,2.999999999999999889e-01,3.800000000000000044e-01,4.900000000000000355e+00,3.899999999999999994e-02,2.200000000000000000e+01,8.600000000000000000e+01,9.896300000000000097e-01,3.229999999999999982e+00,5.799999999999999600e-01,1.309999999999999964e+01,7.000000000000000000e+00,2.000000000000000000e+00
7.099999999999999645e+00,2.700000000000000178e-01,2.700000000000000178e-01,1.040000000000000036e+01,4.100000000000000172e-02,2.600000000000000000e+01,1.140000000000000000e+02,9.933499999999999552e-01,3.040000000000000036e+00,5.200000000000000178e-01,1.150000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00
6.299999999999999822e+00,3.049999999999999933e-01,2.200000000000000011e-01,1.600000000000000000e+01,6.099999999999999867e-02,2.600000000000000000e+01,1.410000000000000000e+02,9.982400000000000162e-01,3.080000000000000071e+00,5.000000000000000000e-01,9.099999999999999645e+00,5.000000000000000000e+00,2.000000000000000000e+00
5.700000000000000178e+00,2.399999999999999911e-01,4.699999999999999734e-01,6.299999999999999822e+00,6.900000000000000577e-02,3.500000000000000000e+01,1.820000000000000000e+02,9.939099999999999602e-01,3.109999999999999876e+00,4.600000000000000200e-01,9.750000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.200000000000000178e+00,2.200000000000000011e-01,2.800000000000000266e-01,2.200000000000000178e+00,4.000000000000000083e-02,2.400000000000000000e+01,1.250000000000000000e+02,9.917000000000000259e-01,3.189999999999999947e+00,4.799999999999999822e-01,1.050000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,2.200000000000000011e-01,2.300000000000000100e-01,1.730000000000000071e+01,4.700000000000000011e-02,3.700000000000000000e+01,1.180000000000000000e+02,9.990599999999999481e-01,3.080000000000000071e+00,4.600000000000000200e-01,8.800000000000000711e+00,6.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,2.200000000000000011e-01,2.300000000000000100e-01,1.730000000000000071e+01,4.700000000000000011e-02,3.700000000000000000e+01,1.180000000000000000e+02,9.990599999999999481e-01,3.080000000000000071e+00,4.600000000000000200e-01,8.800000000000000711e+00,6.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,2.200000000000000011e-01,2.300000000000000100e-01,1.730000000000000071e+01,4.700000000000000011e-02,3.700000000000000000e+01,1.180000000000000000e+02,9.990599999999999481e-01,3.080000000000000071e+00,4.600000000000000200e-01,8.800000000000000711e+00,6.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,2.200000000000000011e-01,2.300000000000000100e-01,1.730000000000000071e+01,4.700000000000000011e-02,3.700000000000000000e+01,1.180000000000000000e+02,9.990599999999999481e-01,3.080000000000000071e+00,4.600000000000000200e-01,8.800000000000000711e+00,6.000000000000000000e+00,2.000000000000000000e+00
6.200000000000000178e+00,2.200000000000000011e-01,2.800000000000000266e-01,2.200000000000000178e+00,4.000000000000000083e-02,2.400000000000000000e+01,1.250000000000000000e+02,9.917000000000000259e-01,3.189999999999999947e+00,4.799999999999999822e-01,1.050000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.200000000000000178e+00,2.200000000000000011e-01,2.800000000000000266e-01,2.200000000000000178e+00,4.000000000000000083e-02,2.400000000000000000e+01,1.250000000000000000e+02,9.917000000000000259e-01,3.189999999999999947e+00,4.799999999999999822e-01,1.050000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,2.200000000000000011e-01,2.300000000000000100e-01,1.730000000000000071e+01,4.700000000000000011e-02,3.700000000000000000e+01,1.180000000000000000e+02,9.990599999999999481e-01,3.080000000000000071e+00,4.600000000000000200e-01,8.800000000000000711e+00,6.000000000000000000e+00,2.000000000000000000e+00
6.099999999999999645e+00,2.200000000000000011e-01,5.000000000000000000e-01,6.599999999999999645e+00,4.499999999999999833e-02,3.000000000000000000e+01,1.220000000000000000e+02,9.941499999999999782e-01,3.220000000000000195e+00,4.899999999999999911e-01,9.900000000000000355e+00,6.000000000000000000e+00,2.000000000000000000e+00
6.200000000000000178e+00,2.099999999999999922e-01,5.200000000000000178e-01,6.500000000000000000e+00,4.700000000000000011e-02,2.800000000000000000e+01,1.230000000000000000e+02,9.941799999999999526e-01,3.220000000000000195e+00,4.899999999999999911e-01,9.900000000000000355e+00,6.000000000000000000e+00,2.000000000000000000e+00
6.299999999999999822e+00,3.200000000000000067e-01,2.600000000000000089e-01,1.230000000000000071e+01,4.399999999999999745e-02,2.400000000000000000e+01,2.050000000000000000e+02,9.961100000000000509e-01,3.109999999999999876e+00,5.799999999999999600e-01,9.900000000000000355e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.900000000000000355e+00,4.400000000000000022e-01,2.700000000000000178e-01,5.000000000000000000e+00,3.799999999999999906e-02,3.300000000000000000e+01,1.660000000000000000e+02,9.912400000000000100e-01,3.200000000000000178e+00,4.199999999999999845e-01,1.219999999999999929e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.099999999999999645e+00,3.099999999999999978e-01,3.400000000000000244e-01,2.799999999999999822e+00,4.200000000000000261e-02,5.950000000000000000e+01,1.620000000000000000e+02,9.917899999999999494e-01,3.270000000000000018e+00,4.699999999999999734e-01,1.080000000000000071e+01,6.000000000000000000e+00,2.000000000000000000e+00
8.099999999999999645e+00,3.599999999999999867e-01,5.899999999999999689e-01,1.359999999999999964e+01,5.099999999999999672e-02,6.000000000000000000e+01,1.340000000000000000e+02,9.988599999999999701e-01,2.959999999999999964e+00,3.900000000000000133e-01,8.699999999999999289e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,3.800000000000000044e-01,2.800000000000000266e-01,2.799999999999999822e+00,4.299999999999999656e-02,1.700000000000000000e+01,6.700000000000000000e+01,9.892400000000000082e-01,3.209999999999999964e+00,4.699999999999999734e-01,1.319999999999999929e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.700000000000000178e+00,2.399999999999999911e-01,2.600000000000000089e-01,5.400000000000000355e+00,2.999999999999999889e-02,1.500000000000000000e+01,9.400000000000000000e+01,9.904500000000000526e-01,3.149999999999999911e+00,3.800000000000000044e-01,1.269999999999999929e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.900000000000000355e+00,5.600000000000000533e-01,2.600000000000000089e-01,1.090000000000000036e+01,5.999999999999999778e-02,5.500000000000000000e+01,1.930000000000000000e+02,9.969000000000000083e-01,3.209999999999999964e+00,4.400000000000000022e-01,9.400000000000000355e+00,5.000000000000000000e+00,2.000000000000000000e+00
7.200000000000000178e+00,2.399999999999999911e-01,2.399999999999999911e-01,1.699999999999999956e+00,4.499999999999999833e-02,1.800000000000000000e+01,1.610000000000000000e+02,9.919599999999999529e-01,3.250000000000000000e+00,5.300000000000000266e-01,1.119999999999999929e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.500000000000000000e+00,2.899999999999999800e-01,2.999999999999999889e-01,9.150000000000000355e+00,5.099999999999999672e-02,2.500000000000000000e+01,1.660000000000000000e+02,9.933899999999999952e-01,3.240000000000000213e+00,5.600000000000000533e-01,1.133333333333330017e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.700000000000000178e+00,2.800000000000000266e-01,2.800000000000000266e-01,4.500000000000000000e+00,5.099999999999999672e-02,1.400000000000000000e+01,9.200000000000000000e+01,9.922400000000000109e-01,3.359999999999999876e+00,5.799999999999999600e-01,1.190000000000000036e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.500000000000000000e+00,2.899999999999999800e-01,2.999999999999999889e-01,9.150000000000000355e+00,5.099999999999999672e-02,2.500000000000000000e+01,1.660000000000000000e+02,9.933899999999999952e-01,3.240000000000000213e+00,5.600000000000000533e-01,1.134999999999999964e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.099999999999999645e+00,2.099999999999999922e-01,1.900000000000000022e-01,1.399999999999999911e+00,4.599999999999999922e-02,5.100000000000000000e+01,1.310000000000000000e+02,9.918400000000000549e-01,3.220000000000000195e+00,3.900000000000000133e-01,1.050000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00
7.200000000000000178e+00,4.699999999999999734e-01,1.600000000000000033e-01,5.900000000000000355e+00,4.800000000000000100e-02,1.400000000000000000e+01,1.250000000000000000e+02,9.942800000000000527e-01,3.089999999999999858e+00,4.899999999999999911e-01,9.800000000000000711e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.700000000000000178e+00,3.400000000000000244e-01,3.099999999999999978e-01,1.639999999999999858e+01,5.099999999999999672e-02,2.000000000000000000e+01,1.460000000000000000e+02,9.983400000000000052e-01,3.060000000000000053e+00,5.400000000000000355e-01,9.099999999999999645e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,2.700000000000000178e-01,2.500000000000000000e-01,1.199999999999999956e+00,3.300000000000000155e-02,3.600000000000000000e+01,1.110000000000000000e+02,9.891799999999999482e-01,3.160000000000000142e+00,3.699999999999999956e-01,1.240000000000000036e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.700000000000000178e+00,3.400000000000000244e-01,3.099999999999999978e-01,1.639999999999999858e+01,5.099999999999999672e-02,2.000000000000000000e+01,1.460000000000000000e+02,9.983400000000000052e-01,3.060000000000000053e+00,5.400000000000000355e-01,9.099999999999999645e+00,5.000000000000000000e+00,2.000000000000000000e+00
7.200000000000000178e+00,4.699999999999999734e-01,1.600000000000000033e-01,5.900000000000000355e+00,4.800000000000000100e-02,1.400000000000000000e+01,1.250000000000000000e+02,9.942800000000000527e-01,3.089999999999999858e+00,4.899999999999999911e-01,9.800000000000000711e+00,5.000000000000000000e+00,2.000000000000000000e+00
5.000000000000000000e+00,3.499999999999999778e-01,2.500000000000000000e-01,7.799999999999999822e+00,3.099999999999999978e-02,2.400000000000000000e+01,1.160000000000000000e+02,9.924100000000000144e-01,3.390000000000000124e+00,4.000000000000000222e-01,1.130000000000000071e+01,6.000000000000000000e+00,2.000000000000000000e+00
5.000000000000000000e+00,3.499999999999999778e-01,2.500000000000000000e-01,7.799999999999999822e+00,3.099999999999999978e-02,2.400000000000000000e+01,1.160000000000000000e+02,9.924100000000000144e-01,3.390000000000000124e+00,4.000000000000000222e-01,1.130000000000000071e+01,6.000000000000000000e+00,2.000000000000000000e+00
4.400000000000000355e+00,4.600000000000000200e-01,1.000000000000000056e-01,2.799999999999999822e+00,2.400000000000000050e-02,3.100000000000000000e+01,1.110000000000000000e+02,9.881600000000000383e-01,3.479999999999999982e+00,3.400000000000000244e-01,1.309999999999999964e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,3.800000000000000044e-01,2.899999999999999800e-01,2.899999999999999911e+00,3.500000000000000333e-02,1.500000000000000000e+01,1.010000000000000000e+02,9.891600000000000392e-01,3.040000000000000036e+00,3.699999999999999956e-01,1.250000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00
7.299999999999999822e+00,2.999999999999999889e-01,2.500000000000000000e-01,2.500000000000000000e+00,4.499999999999999833e-02,3.200000000000000000e+01,1.220000000000000000e+02,9.932900000000000063e-01,3.180000000000000160e+00,5.400000000000000355e-01,1.030000000000000071e+01,5.000000000000000000e+00,2.000000000000000000e+00
6.400000000000000355e+00,2.800000000000000266e-01,2.200000000000000011e-01,1.280000000000000071e+01,3.899999999999999994e-02,5.100000000000000000e+01,1.500000000000000000e+02,9.953499999999999570e-01,3.229999999999999982e+00,4.299999999999999933e-01,1.069999999999999929e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.900000000000000355e+00,2.899999999999999800e-01,2.500000000000000000e-01,1.219999999999999929e+01,4.000000000000000083e-02,2.900000000000000000e+01,1.360000000000000000e+02,9.955199999999999605e-01,3.049999999999999822e+00,6.500000000000000222e-01,1.040000000000000036e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.299999999999999822e+00,2.999999999999999889e-01,1.900000000000000022e-01,7.700000000000000178e+00,4.900000000000000189e-02,4.700000000000000000e+01,1.840000000000000000e+02,9.951400000000000245e-01,3.220000000000000195e+00,4.799999999999999822e-01,9.500000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.299999999999999822e+00,3.900000000000000133e-01,2.200000000000000011e-01,2.799999999999999822e+00,4.800000000000000100e-02,5.300000000000000000e+01,1.730000000000000000e+02,9.930400000000000338e-01,3.240000000000000213e+00,4.500000000000000111e-01,9.800000000000000711e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,3.800000000000000044e-01,2.899999999999999800e-01,2.899999999999999911e+00,3.500000000000000333e-02,1.500000000000000000e+01,1.010000000000000000e+02,9.891600000000000392e-01,3.040000000000000036e+00,3.699999999999999956e-01,1.250000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,1.799999999999999933e-01,2.600000000000000089e-01,1.730000000000000071e+01,5.099999999999999672e-02,1.700000000000000000e+01,1.490000000000000000e+02,9.983999999999999542e-01,3.000000000000000000e+00,4.299999999999999933e-01,9.400000000000000355e+00,6.000000000000000000e+00,2.000000000000000000e+00
6.000000000000000000e+00,2.800000000000000266e-01,2.899999999999999800e-01,1.930000000000000071e+01,5.099999999999999672e-02,3.600000000000000000e+01,1.740000000000000000e+02,9.991100000000000536e-01,3.140000000000000124e+00,5.000000000000000000e-01,9.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.000000000000000000e+00,2.800000000000000266e-01,2.899999999999999800e-01,1.930000000000000071e+01,5.099999999999999672e-02,3.600000000000000000e+01,1.740000000000000000e+02,9.991100000000000536e-01,3.140000000000000124e+00,5.000000000000000000e-01,9.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.000000000000000000e+00,2.800000000000000266e-01,2.899999999999999800e-01,1.930000000000000071e+01,5.099999999999999672e-02,3.600000000000000000e+01,1.740000000000000000e+02,9.991100000000000536e-01,3.140000000000000124e+00,5.000000000000000000e-01,9.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,3.499999999999999778e-01,2.600000000000000089e-01,2.700000000000000178e+00,4.499999999999999833e-02,1.900000000000000000e+01,1.290000000000000000e+02,9.895199999999999552e-01,3.240000000000000213e+00,4.799999999999999822e-01,1.300000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00
5.900000000000000355e+00,2.200000000000000011e-01,1.799999999999999933e-01,6.400000000000000355e+00,4.100000000000000172e-02,2.800000000000000000e+01,1.200000000000000000e+02,9.940299999999999692e-01,3.270000000000000018e+00,5.000000000000000000e-01,9.900000000000000355e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,1.799999999999999933e-01,2.600000000000000089e-01,1.730000000000000071e+01,5.099999999999999672e-02,1.700000000000000000e+01,1.490000000000000000e+02,9.983999999999999542e-01,3.000000000000000000e+00,4.299999999999999933e-01,9.400000000000000355e+00,6.000000000000000000e+00,2.000000000000000000e+00
7.700000000000000178e+00,2.800000000000000266e-01,2.399999999999999911e-01,2.399999999999999911e+00,4.399999999999999745e-02,2.900000000000000000e+01,1.570000000000000000e+02,9.931200000000000028e-01,3.270000000000000018e+00,5.600000000000000533e-01,1.059999999999999964e+01,6.000000000000000000e+00,2.000000000000000000e+00
7.099999999999999645e+00,4.199999999999999845e-01,2.000000000000000111e-01,2.799999999999999822e+00,3.799999999999999906e-02,2.800000000000000000e+01,1.090000000000000000e+02,9.896800000000000042e-01,3.229999999999999982e+00,4.699999999999999734e-01,1.340000000000000036e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.700000000000000178e+00,3.200000000000000067e-01,3.200000000000000067e-01,1.699999999999999956e+00,3.099999999999999978e-02,3.100000000000000000e+01,1.140000000000000000e+02,9.894600000000000062e-01,3.120000000000000107e+00,3.499999999999999778e-01,1.250000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,2.600000000000000089e-01,5.600000000000000533e-01,1.540000000000000036e+01,5.299999999999999850e-02,3.200000000000000000e+01,1.410000000000000000e+02,9.980999999999999872e-01,3.109999999999999876e+00,4.899999999999999911e-01,9.300000000000000711e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,2.600000000000000089e-01,5.600000000000000533e-01,1.540000000000000036e+01,5.299999999999999850e-02,3.200000000000000000e+01,1.410000000000000000e+02,9.980999999999999872e-01,3.109999999999999876e+00,4.899999999999999911e-01,9.300000000000000711e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.200000000000000178e+00,3.200000000000000067e-01,2.399999999999999911e-01,4.099999999999999645e+00,5.099999999999999672e-02,3.400000000000000000e+01,1.490000000000000000e+02,9.930600000000000538e-01,3.359999999999999876e+00,5.200000000000000178e-01,1.100000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00
6.299999999999999822e+00,2.500000000000000000e-01,2.700000000000000178e-01,6.599999999999999645e+00,5.399999999999999939e-02,4.000000000000000000e+01,1.580000000000000000e+02,9.937799999999999967e-01,3.200000000000000178e+00,4.799999999999999822e-01,1.030000000000000071e+01,5.000000000000000000e+00,2.000000000000000000e+00
6.200000000000000178e+00,2.099999999999999922e-01,2.399999999999999911e-01,1.199999999999999956e+00,5.099999999999999672e-02,3.100000000000000000e+01,9.500000000000000000e+01,9.903600000000000181e-01,3.240000000000000213e+00,5.699999999999999512e-01,1.130000000000000071e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.400000000000000355e+00,2.300000000000000100e-01,2.700000000000000178e-01,2.100000000000000089e+00,4.200000000000000261e-02,3.500000000000000000e+01,1.000000000000000000e+02,9.909400000000000430e-01,3.029999999999999805e+00,6.300000000000000044e-01,1.090000000000000036e+01,6.000000000000000000e+00,2.000000000000000000e+00
4.700000000000000178e+00,1.449999999999999900e-01,2.899999999999999800e-01,1.000000000000000000e+00,4.200000000000000261e-02,3.500000000000000000e+01,9.000000000000000000e+01,9.908000000000000140e-01,3.759999999999999787e+00,4.899999999999999911e-01,1.130000000000000071e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.200000000000000178e+00,2.000000000000000111e-01,2.800000000000000266e-01,1.100000000000000089e+00,3.899999999999999994e-02,2.400000000000000000e+01,7.800000000000000000e+01,9.899000000000000021e-01,3.359999999999999876e+00,4.699999999999999734e-01,1.209999999999999964e+01,6.000000000000000000e+00,2.000000000000000000e+00
7.000000000000000000e+00,2.800000000000000266e-01,2.800000000000000266e-01,1.399999999999999911e+00,3.899999999999999994e-02,1.200000000000000000e+01,8.300000000000000000e+01,9.917300000000000004e-01,3.180000000000000160e+00,6.500000000000000222e-01,1.109999999999999964e+01,5.000000000000000000e+00,2.000000000000000000e+00
7.099999999999999645e+00,3.599999999999999867e-01,2.000000000000000111e-01,1.600000000000000089e+00,2.710000000000000187e-01,2.400000000000000000e+01,1.400000000000000000e+02,9.935599999999999987e-01,3.109999999999999876e+00,6.300000000000000044e-01,9.800000000000000711e+00,5.000000000000000000e+00,2.000000000000000000e+00
5.700000000000000178e+00,2.500000000000000000e-01,2.200000000000000011e-01,9.800000000000000711e+00,4.900000000000000189e-02,5.000000000000000000e+01,1.250000000000000000e+02,9.957099999999999840e-01,3.200000000000000178e+00,4.500000000000000111e-01,1.009999999999999964e+01,6.000000000000000000e+00,2.000000000000000000e+00
5.700000000000000178e+00,2.200000000000000011e-01,3.300000000000000155e-01,1.899999999999999911e+00,3.599999999999999728e-02,3.700000000000000000e+01,1.100000000000000000e+02,9.894500000000000517e-01,3.259999999999999787e+00,5.799999999999999600e-01,1.240000000000000036e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.000000000000000000e+00,2.000000000000000111e-01,3.800000000000000044e-01,1.300000000000000044e+00,3.400000000000000244e-02,3.700000000000000000e+01,1.040000000000000000e+02,9.886500000000000288e-01,3.109999999999999876e+00,5.200000000000000178e-01,1.269999999999999929e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.400000000000000355e+00,3.200000000000000067e-01,2.600000000000000089e-01,7.900000000000000355e+00,5.000000000000000278e-02,5.300000000000000000e+01,1.800000000000000000e+02,9.951400000000000245e-01,3.140000000000000124e+00,5.000000000000000000e-01,9.599999999999999645e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.400000000000000355e+00,3.200000000000000067e-01,2.600000000000000089e-01,7.900000000000000355e+00,5.000000000000000278e-02,5.300000000000000000e+01,1.800000000000000000e+02,9.951400000000000245e-01,3.140000000000000124e+00,5.000000000000000000e-01,9.599999999999999645e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.000000000000000000e+00,5.550000000000000488e-01,2.600000000000000089e-01,4.500000000000000000e+00,5.299999999999999850e-02,1.700000000000000000e+01,1.260000000000000000e+02,9.942999999999999616e-01,3.240000000000000213e+00,4.600000000000000200e-01,9.099999999999999645e+00,5.000000000000000000e+00,2.000000000000000000e+00
5.900000000000000355e+00,2.200000000000000011e-01,4.500000000000000111e-01,2.260000000000000142e+01,1.199999999999999956e-01,5.500000000000000000e+01,1.220000000000000000e+02,9.963600000000000234e-01,3.100000000000000089e+00,3.499999999999999778e-01,1.280000000000000071e+01,5.000000000000000000e+00,2.000000000000000000e+00
6.400000000000000355e+00,3.200000000000000067e-01,2.600000000000000089e-01,7.900000000000000355e+00,5.000000000000000278e-02,5.300000000000000000e+01,1.800000000000000000e+02,9.951400000000000245e-01,3.140000000000000124e+00,5.000000000000000000e-01,9.599999999999999645e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.200000000000000178e+00,2.999999999999999889e-01,3.300000000000000155e-01,3.500000000000000000e+00,3.699999999999999817e-02,3.700000000000000000e+01,1.550000000000000000e+02,9.898700000000000276e-01,3.180000000000000160e+00,3.699999999999999956e-01,1.240000000000000036e+01,6.000000000000000000e+00,2.000000000000000000e+00
5.799999999999999822e+00,2.800000000000000266e-01,1.799999999999999933e-01,1.199999999999999956e+00,5.800000000000000294e-02,7.000000000000000000e+00,1.080000000000000000e+02,9.928799999999999848e-01,3.229999999999999982e+00,5.799999999999999600e-01,9.550000000000000711e+00,4.000000000000000000e+00,2.000000000000000000e+00
5.799999999999999822e+00,5.550000000000000488e-01,2.600000000000000089e-01,4.500000000000000000e+00,5.299999999999999850e-02,1.700000000000000000e+01,1.260000000000000000e+02,9.942999999999999616e-01,3.240000000000000213e+00,4.600000000000000200e-01,9.099999999999999645e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.700000000000000178e+00,3.099999999999999978e-01,3.300000000000000155e-01,2.000000000000000000e+00,3.300000000000000155e-02,1.200000000000000000e+01,7.400000000000000000e+01,9.906399999999999650e-01,3.290000000000000036e+00,6.500000000000000222e-01,1.250000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.400000000000000355e+00,1.499999999999999944e-01,2.500000000000000000e-01,7.799999999999999822e+00,5.000000000000000278e-02,1.300000000000000000e+01,6.800000000000000000e+01,9.939400000000000457e-01,3.160000000000000142e+00,4.000000000000000222e-01,9.900000000000000355e+00,6.000000000000000000e+00,2.000000000000000000e+00
6.400000000000000355e+00,1.300000000000000044e-01,2.800000000000000266e-01,9.000000000000000222e-01,4.499999999999999833e-02,3.200000000000000000e+01,8.700000000000000000e+01,9.917500000000000204e-01,3.470000000000000195e+00,5.200000000000000178e-01,1.119999999999999929e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.700000000000000178e+00,4.799999999999999822e-01,4.899999999999999911e-01,2.899999999999999911e+00,2.999999999999999889e-02,2.800000000000000000e+01,1.220000000000000000e+02,9.892600000000000282e-01,3.129999999999999893e+00,4.000000000000000222e-01,1.300000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.700000000000000178e+00,4.799999999999999822e-01,4.899999999999999911e-01,2.899999999999999911e+00,2.999999999999999889e-02,2.800000000000000000e+01,1.220000000000000000e+02,9.892600000000000282e-01,3.129999999999999893e+00,4.000000000000000222e-01,1.300000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00
5.799999999999999822e+00,2.999999999999999889e-01,3.300000000000000155e-01,3.500000000000000000e+00,3.300000000000000155e-02,2.500000000000000000e+01,1.160000000000000000e+02,9.905699999999999505e-01,3.200000000000000178e+00,4.400000000000000022e-01,1.169999999999999929e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.099999999999999645e+00,2.800000000000000266e-01,2.300000000000000100e-01,4.200000000000000178e+00,3.799999999999999906e-02,1.300000000000000000e+01,9.500000000000000000e+01,9.889799999999999702e-01,2.970000000000000195e+00,6.999999999999999556e-01,1.309999999999999964e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.000000000000000000e+00,1.900000000000000022e-01,3.699999999999999956e-01,9.699999999999999289e+00,3.200000000000000067e-02,1.700000000000000000e+01,5.000000000000000000e+01,9.931999999999999718e-01,3.080000000000000071e+00,6.600000000000000311e-01,1.200000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.799999999999999822e+00,3.099999999999999978e-01,2.500000000000000000e-01,1.050000000000000000e+01,4.299999999999999656e-02,3.000000000000000000e+01,1.650000000000000000e+02,9.971999999999999753e-01,3.359999999999999876e+00,5.500000000000000444e-01,1.055000000000000071e+01,6.000000000000000000e+00,2.000000000000000000e+00
7.500000000000000000e+00,2.399999999999999911e-01,2.899999999999999800e-01,1.100000000000000089e+00,4.599999999999999922e-02,3.400000000000000000e+01,8.400000000000000000e+01,9.901999999999999691e-01,3.040000000000000036e+00,3.900000000000000133e-01,1.144999999999999929e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.799999999999999822e+00,2.300000000000000100e-01,3.900000000000000133e-01,1.610000000000000142e+01,5.299999999999999850e-02,7.100000000000000000e+01,1.940000000000000000e+02,9.988000000000000211e-01,3.180000000000000160e+00,6.400000000000000133e-01,1.019999999999999929e+01,6.000000000000000000e+00,2.000000000000000000e+00
7.500000000000000000e+00,2.399999999999999911e-01,2.899999999999999800e-01,1.100000000000000089e+00,4.599999999999999922e-02,3.400000000000000000e+01,8.400000000000000000e+01,9.901999999999999691e-01,3.040000000000000036e+00,3.900000000000000133e-01,1.144999999999999929e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.299999999999999822e+00,2.899999999999999800e-01,2.999999999999999889e-01,8.099999999999999645e+00,2.119999999999999940e-01,6.000000000000000000e+01,1.500000000000000000e+02,9.958000000000000185e-01,3.100000000000000089e+00,4.000000000000000222e-01,9.300000000000000711e+00,5.000000000000000000e+00,2.000000000000000000e+00
6.799999999999999822e+00,2.000000000000000111e-01,2.500000000000000000e-01,6.200000000000000178e+00,5.199999999999999761e-02,2.200000000000000000e+01,1.060000000000000000e+02,9.935000000000000497e-01,3.089999999999999858e+00,5.400000000000000355e-01,1.080000000000000071e+01,5.000000000000000000e+00,2.000000000000000000e+00
5.200000000000000178e+00,3.800000000000000044e-01,2.600000000000000089e-01,7.700000000000000178e+00,5.299999999999999850e-02,2.000000000000000000e+01,1.030000000000000000e+02,9.925000000000000488e-01,3.270000000000000018e+00,4.500000000000000111e-01,1.219999999999999929e+01,6.000000000000000000e+00,2.000000000000000000e+00
7.799999999999999822e+00,2.700000000000000178e-01,3.300000000000000155e-01,2.399999999999999911e+00,5.299999999999999850e-02,3.600000000000000000e+01,1.750000000000000000e+02,9.919999999999999929e-01,3.200000000000000178e+00,5.500000000000000444e-01,1.100000000000000000e+01,6.000000000000000000e+00,2.000000000000000000e+00
6.599999999999999645e+00,5.400000000000000355e-01,2.099999999999999922e-01,1.630000000000000071e+01,5.500000000000000028e-02,4.100000000000000000e+01,1.820000000000000000e+02,9.986000000000000432e-01,3.350000000000000089e+00,5.400000000000000355e-01,1.040000000000000036e+01,6.000000000000000000e+00,2.000000000000000000e+00
